date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
01/06/2018,P84014,RK MEDICAL PRACTICE,313,1004.23,0,0
01/07/2018,P84014,RK MEDICAL PRACTICE,300,980.68,0,0
01/08/2018,P84014,RK MEDICAL PRACTICE,321,1145.6,0,0
01/09/2018,P84014,RK MEDICAL PRACTICE,395,1801.31,0,0
01/10/2018,P84014,RK MEDICAL PRACTICE,428,1883.77,0,0
01/11/2018,P84014,RK MEDICAL PRACTICE,471,1956.83,0,0
01/12/2018,P84014,RK MEDICAL PRACTICE,452,1649.09,0,0
01/01/2019,P84014,RK MEDICAL PRACTICE,472,1735.66,0,0
01/02/2019,P84014,RK MEDICAL PRACTICE,379,1839.54,0,0
01/03/2019,P84014,RK MEDICAL PRACTICE,453,1972.6,0,0
01/04/2019,P84014,RK MEDICAL PRACTICE,360,1464.83,0,0
01/05/2019,P84014,RK MEDICAL PRACTICE,337,1620.88,0,0
01/06/2019,P84014,RK MEDICAL PRACTICE,328,1648.9,0,0
01/07/2019,P84014,RK MEDICAL PRACTICE,301,1391.07,0,0
01/08/2019,P84014,RK MEDICAL PRACTICE,356,1488.82,0,0
01/09/2019,P84014,RK MEDICAL PRACTICE,381,1889.63,0,0
01/10/2014,P84016,LEVENSHULME MEDICAL PRACTICE,398,1671.28,0,0
01/11/2014,P84016,LEVENSHULME MEDICAL PRACTICE,450,2517.48,0,0
01/12/2014,P84016,LEVENSHULME MEDICAL PRACTICE,563,2748.25,0,0
01/01/2015,P84016,LEVENSHULME MEDICAL PRACTICE,409,1715.39,0,0
01/02/2015,P84016,LEVENSHULME MEDICAL PRACTICE,426,2746.76,0,0
01/03/2015,P84016,LEVENSHULME MEDICAL PRACTICE,418,2217.15,0,0
01/04/2015,P84016,LEVENSHULME MEDICAL PRACTICE,393,2206.85,0,0
01/05/2015,P84016,LEVENSHULME MEDICAL PRACTICE,326,1657.32,0,0
01/06/2015,P84016,LEVENSHULME MEDICAL PRACTICE,326,1355.42,0,0
01/07/2015,P84016,LEVENSHULME MEDICAL PRACTICE,411,2498.13,0,0
01/08/2015,P84016,LEVENSHULME MEDICAL PRACTICE,259,1633.15,0,0
01/09/2015,P84016,LEVENSHULME MEDICAL PRACTICE,318,1865.99,0,0
01/10/2015,P84016,LEVENSHULME MEDICAL PRACTICE,395,1883.88,0,0
01/11/2015,P84016,LEVENSHULME MEDICAL PRACTICE,401,2041.35,0,0
01/12/2015,P84016,LEVENSHULME MEDICAL PRACTICE,398,1761.59,0,0
01/01/2016,P84016,LEVENSHULME MEDICAL PRACTICE,382,1334.71,0,0
01/02/2016,P84016,LEVENSHULME MEDICAL PRACTICE,344,1625.36,0,0
01/03/2016,P84016,LEVENSHULME MEDICAL PRACTICE,475,2128.71,0,0
01/04/2016,P84016,LEVENSHULME MEDICAL PRACTICE,400,1762.95,0,0
01/05/2016,P84016,LEVENSHULME MEDICAL PRACTICE,315,1155.43,0,0
01/06/2016,P84016,LEVENSHULME MEDICAL PRACTICE,340,1642.08,0,0
01/07/2016,P84016,LEVENSHULME MEDICAL PRACTICE,359,1656.76,0,0
01/08/2016,P84016,LEVENSHULME MEDICAL PRACTICE,289,1458.68,0,0
01/09/2016,P84016,LEVENSHULME MEDICAL PRACTICE,330,1412.98,0,0
01/10/2016,P84016,LEVENSHULME MEDICAL PRACTICE,395,2047.19,0,0
01/11/2016,P84016,LEVENSHULME MEDICAL PRACTICE,469,2157.05,0,0
01/12/2016,P84016,LEVENSHULME MEDICAL PRACTICE,422,1827.58,0,0
01/01/2017,P84016,LEVENSHULME MEDICAL PRACTICE,392,1897.25,0,0
01/02/2017,P84016,LEVENSHULME MEDICAL PRACTICE,320,1923.45,0,0
01/03/2017,P84016,LEVENSHULME MEDICAL PRACTICE,406,2167.94,0,0
01/04/2017,P84016,LEVENSHULME MEDICAL PRACTICE,272,1583.08,0,0
01/05/2017,P84016,LEVENSHULME MEDICAL PRACTICE,344,2208.58,0,0
01/06/2017,P84016,LEVENSHULME MEDICAL PRACTICE,313,1989.29,0,0
01/07/2017,P84016,LEVENSHULME MEDICAL PRACTICE,306,1225.27,0,0
01/08/2017,P84016,LEVENSHULME MEDICAL PRACTICE,307,1094.51,0,0
01/09/2017,P84016,LEVENSHULME MEDICAL PRACTICE,328,1833.98,0,0
01/10/2017,P84016,LEVENSHULME MEDICAL PRACTICE,406,1719.97,0,0
01/11/2017,P84016,LEVENSHULME MEDICAL PRACTICE,390,1832.59,0,0
01/12/2017,P84016,LEVENSHULME MEDICAL PRACTICE,356,1936.03,0,0
01/01/2018,P84016,LEVENSHULME MEDICAL PRACTICE,407,1799.72,0,0
01/02/2018,P84016,LEVENSHULME MEDICAL PRACTICE,361,2100.51,0,0
01/03/2018,P84016,LEVENSHULME MEDICAL PRACTICE,387,2255.4,0,0
01/04/2018,P84016,LEVENSHULME MEDICAL PRACTICE,290,1921.43,0,0
01/05/2018,P84016,LEVENSHULME MEDICAL PRACTICE,321,1227.23,0,0
01/06/2018,P84016,LEVENSHULME MEDICAL PRACTICE,268,1512.5,0,0
01/07/2018,P84016,LEVENSHULME MEDICAL PRACTICE,310,1599.37,0,0
01/08/2018,P84016,LEVENSHULME MEDICAL PRACTICE,237,1405.71,0,0
01/09/2018,P84016,LEVENSHULME MEDICAL PRACTICE,295,1684.1,0,0
01/10/2018,P84016,LEVENSHULME MEDICAL PRACTICE,374,1833.36,0,0
01/11/2018,P84016,LEVENSHULME MEDICAL PRACTICE,334,1499.42,0,0
01/12/2018,P84016,LEVENSHULME MEDICAL PRACTICE,347,2093.45,0,0
01/01/2019,P84016,LEVENSHULME MEDICAL PRACTICE,356,1827.43,0,0
01/02/2019,P84016,LEVENSHULME MEDICAL PRACTICE,382,1543.21,0,0
01/03/2019,P84016,LEVENSHULME MEDICAL PRACTICE,322,1301.67,0,0
01/04/2019,P84016,LEVENSHULME MEDICAL PRACTICE,337,1426.62,0,0
01/05/2019,P84016,LEVENSHULME MEDICAL PRACTICE,321,1958.14,0,0
01/06/2019,P84016,LEVENSHULME MEDICAL PRACTICE,323,1808.21,0,0
01/07/2019,P84016,LEVENSHULME MEDICAL PRACTICE,374,2699.22,0,0
01/08/2019,P84016,LEVENSHULME MEDICAL PRACTICE,285,2642.21,0,0
01/09/2019,P84016,LEVENSHULME MEDICAL PRACTICE,330,2349,0,0
01/10/2014,P84017,LADYBARN GROUP PRACTICE,427,1913.21,0,0
01/11/2014,P84017,LADYBARN GROUP PRACTICE,447,2189.91,0,0
01/12/2014,P84017,LADYBARN GROUP PRACTICE,630,2681.89,0,0
01/01/2015,P84017,LADYBARN GROUP PRACTICE,531,2680.64,0,0
01/02/2015,P84017,LADYBARN GROUP PRACTICE,429,2496.67,0,0
01/03/2015,P84017,LADYBARN GROUP PRACTICE,470,3147.02,0,0
01/04/2015,P84017,LADYBARN GROUP PRACTICE,460,2584.72,0,0
01/05/2015,P84017,LADYBARN GROUP PRACTICE,399,2224.88,0,0
01/06/2015,P84017,LADYBARN GROUP PRACTICE,380,2338.66,0,0
01/07/2015,P84017,LADYBARN GROUP PRACTICE,472,2804.16,0,0
01/08/2015,P84017,LADYBARN GROUP PRACTICE,312,1889.12,0,0
01/09/2015,P84017,LADYBARN GROUP PRACTICE,407,2034.31,0,0
01/10/2015,P84017,LADYBARN GROUP PRACTICE,404,2305.03,0,0
01/11/2015,P84017,LADYBARN GROUP PRACTICE,400,1873.6,0,0
01/12/2015,P84017,LADYBARN GROUP PRACTICE,448,2374.33,0,0
01/01/2016,P84017,LADYBARN GROUP PRACTICE,481,1990.39,0,0
01/02/2016,P84017,LADYBARN GROUP PRACTICE,418,1956.13,0,0
01/03/2016,P84017,LADYBARN GROUP PRACTICE,458,1914.96,0,0
01/04/2016,P84017,LADYBARN GROUP PRACTICE,415,2278.07,0,0
01/05/2016,P84017,LADYBARN GROUP PRACTICE,368,1721.94,0,0
01/06/2016,P84017,LADYBARN GROUP PRACTICE,359,1937.72,0,0
01/07/2016,P84017,LADYBARN GROUP PRACTICE,363,1403.76,0,0
01/08/2016,P84017,LADYBARN GROUP PRACTICE,352,2078.38,0,0
01/09/2016,P84017,LADYBARN GROUP PRACTICE,344,2101.6,0,0
01/10/2016,P84017,LADYBARN GROUP PRACTICE,365,1841.55,0,0
01/11/2016,P84017,LADYBARN GROUP PRACTICE,389,2044.74,0,0
01/12/2016,P84017,LADYBARN GROUP PRACTICE,390,1673.15,0,0
01/01/2017,P84017,LADYBARN GROUP PRACTICE,408,1687.23,0,0
01/02/2017,P84017,LADYBARN GROUP PRACTICE,383,1907.64,0,0
01/03/2017,P84017,LADYBARN GROUP PRACTICE,374,2009.61,0,0
01/04/2017,P84017,LADYBARN GROUP PRACTICE,337,1629.04,0,0
01/05/2017,P84017,LADYBARN GROUP PRACTICE,360,1792.78,0,0
01/06/2017,P84017,LADYBARN GROUP PRACTICE,329,1538.01,0,0
01/07/2017,P84017,LADYBARN GROUP PRACTICE,315,1344.05,0,0
01/08/2017,P84017,LADYBARN GROUP PRACTICE,324,1216.86,0,0
01/09/2017,P84017,LADYBARN GROUP PRACTICE,366,1750.59,0,0
01/10/2017,P84017,LADYBARN GROUP PRACTICE,343,1376.73,0,0
01/11/2017,P84017,LADYBARN GROUP PRACTICE,390,1729.63,0,0
01/12/2017,P84017,LADYBARN GROUP PRACTICE,384,1733.93,0,0
01/01/2018,P84017,LADYBARN GROUP PRACTICE,418,1584.14,0,0
01/02/2018,P84017,LADYBARN GROUP PRACTICE,396,1558.91,0,0
01/03/2018,P84017,LADYBARN GROUP PRACTICE,378,1475.04,0,0
01/04/2018,P84017,LADYBARN GROUP PRACTICE,321,1107.61,0,0
01/05/2018,P84017,LADYBARN GROUP PRACTICE,348,1348.34,0,0
01/06/2018,P84017,LADYBARN GROUP PRACTICE,332,1248.56,0,0
01/07/2018,P84017,LADYBARN GROUP PRACTICE,352,1324.41,0,0
01/08/2018,P84017,LADYBARN GROUP PRACTICE,333,1583.47,0,0
01/09/2018,P84017,LADYBARN GROUP PRACTICE,320,1260.49,0,0
01/10/2018,P84017,LADYBARN GROUP PRACTICE,413,1562.98,0,0
01/11/2018,P84017,LADYBARN GROUP PRACTICE,364,1325.35,0,0
01/12/2018,P84017,LADYBARN GROUP PRACTICE,366,1304.2,0,0
01/01/2019,P84017,LADYBARN GROUP PRACTICE,408,1393.64,0,0
01/02/2019,P84017,LADYBARN GROUP PRACTICE,384,1569.28,0,0
01/03/2019,P84017,LADYBARN GROUP PRACTICE,338,1237.39,0,0
01/04/2019,P84017,LADYBARN GROUP PRACTICE,337,1411.84,0,0
01/05/2019,P84017,LADYBARN GROUP PRACTICE,355,1273.18,0,0
01/06/2019,P84017,LADYBARN GROUP PRACTICE,352,1168.48,0,0
01/07/2019,P84017,LADYBARN GROUP PRACTICE,374,1598.67,0,0
01/08/2019,P84017,LADYBARN GROUP PRACTICE,378,3116.08,0,0
01/09/2019,P84017,LADYBARN GROUP PRACTICE,390,1747.01,0,0
01/10/2014,P84018,MAULDETH MEDICAL CENTRE,302,1283.54,0,0
01/11/2014,P84018,MAULDETH MEDICAL CENTRE,361,1635.83,0,0
01/12/2014,P84018,MAULDETH MEDICAL CENTRE,232,885.48,0,0
01/01/2015,P84018,MAULDETH MEDICAL CENTRE,262,1618.24,0,0
01/02/2015,P84018,MAULDETH MEDICAL CENTRE,273,1501.09,0,0
01/03/2015,P84018,MAULDETH MEDICAL CENTRE,224,1421.22,0,0
01/04/2015,P84018,MAULDETH MEDICAL CENTRE,176,1217.1,0,0
01/05/2015,P84018,MAULDETH MEDICAL CENTRE,200,1290.55,0,0
01/06/2015,P84018,MAULDETH MEDICAL CENTRE,160,1442.58,0,0
01/07/2015,P84018,MAULDETH MEDICAL CENTRE,98,694.63,0,0
01/08/2015,P84018,MAULDETH MEDICAL CENTRE,87,630.28,0,0
01/09/2015,P84018,MAULDETH MEDICAL CENTRE,145,832.28,0,0
01/10/2015,P84018,MAULDETH MEDICAL CENTRE,268,1199.55,0,0
01/11/2015,P84018,MAULDETH MEDICAL CENTRE,247,1641.68,0,0
01/12/2015,P84018,MAULDETH MEDICAL CENTRE,209,1323.68,0,0
01/01/2016,P84018,MAULDETH MEDICAL CENTRE,156,993.67,0,0
01/02/2016,P84018,MAULDETH MEDICAL CENTRE,208,1117.94,0,0
01/03/2016,P84018,MAULDETH MEDICAL CENTRE,217,1062.96,0,0
01/04/2016,P84018,MAULDETH MEDICAL CENTRE,157,790.23,0,0
01/05/2016,P84018,MAULDETH MEDICAL CENTRE,185,949.48,0,0
01/06/2016,P84018,MAULDETH MEDICAL CENTRE,141,849.1,0,0
01/07/2016,P84018,MAULDETH MEDICAL CENTRE,112,2898.55,0,0
01/08/2016,P84018,MAULDETH MEDICAL CENTRE,110,759.32,0,0
01/09/2016,P84018,MAULDETH MEDICAL CENTRE,143,826.46,0,0
01/10/2016,P84018,MAULDETH MEDICAL CENTRE,184,922.94,0,0
01/11/2016,P84018,MAULDETH MEDICAL CENTRE,220,996.06,0,0
01/12/2016,P84018,MAULDETH MEDICAL CENTRE,197,763.75,0,0
01/01/2017,P84018,MAULDETH MEDICAL CENTRE,142,866.07,0,0
01/02/2017,P84018,MAULDETH MEDICAL CENTRE,176,810.54,0,0
01/03/2017,P84018,MAULDETH MEDICAL CENTRE,153,1020.82,0,0
01/04/2017,P84018,MAULDETH MEDICAL CENTRE,130,598.83,0,0
01/05/2017,P84018,MAULDETH MEDICAL CENTRE,138,839.17,0,0
01/06/2017,P84018,MAULDETH MEDICAL CENTRE,168,1053.16,0,0
01/07/2017,P84018,MAULDETH MEDICAL CENTRE,81,476.14,0,0
01/08/2017,P84018,MAULDETH MEDICAL CENTRE,109,581.86,0,0
01/09/2017,P84018,MAULDETH MEDICAL CENTRE,160,755.91,0,0
01/10/2017,P84018,MAULDETH MEDICAL CENTRE,200,935.74,0,0
01/11/2017,P84018,MAULDETH MEDICAL CENTRE,204,982.71,0,0
01/12/2017,P84018,MAULDETH MEDICAL CENTRE,173,913.41,0,0
01/01/2018,P84018,MAULDETH MEDICAL CENTRE,235,1018.96,0,0
01/02/2018,P84018,MAULDETH MEDICAL CENTRE,168,761.52,0,0
01/03/2018,P84018,MAULDETH MEDICAL CENTRE,192,819.82,0,0
01/04/2018,P84018,MAULDETH MEDICAL CENTRE,143,690.3,0,0
01/05/2018,P84018,MAULDETH MEDICAL CENTRE,172,744.4,0,0
01/06/2018,P84018,MAULDETH MEDICAL CENTRE,116,582.79,0,0
01/07/2018,P84018,MAULDETH MEDICAL CENTRE,104,711.72,0,0
01/08/2018,P84018,MAULDETH MEDICAL CENTRE,105,602.57,0,0
01/09/2018,P84018,MAULDETH MEDICAL CENTRE,131,592.25,0,0
01/10/2018,P84018,MAULDETH MEDICAL CENTRE,205,747.99,0,0
01/11/2018,P84018,MAULDETH MEDICAL CENTRE,202,782.88,0,0
01/12/2018,P84018,MAULDETH MEDICAL CENTRE,174,703.34,0,0
01/01/2019,P84018,MAULDETH MEDICAL CENTRE,230,805.31,0,0
01/02/2019,P84018,MAULDETH MEDICAL CENTRE,181,830.7,0,0
01/03/2019,P84018,MAULDETH MEDICAL CENTRE,181,691.23,0,0
01/04/2019,P84018,MAULDETH MEDICAL CENTRE,165,831.09,0,0
01/05/2019,P84018,MAULDETH MEDICAL CENTRE,182,847.47,0,0
01/06/2019,P84018,MAULDETH MEDICAL CENTRE,123,688.13,0,0
01/07/2019,P84018,MAULDETH MEDICAL CENTRE,116,751.5,0,0
01/08/2019,P84018,MAULDETH MEDICAL CENTRE,129,739.87,0,0
01/09/2019,P84018,MAULDETH MEDICAL CENTRE,149,754.2,0,0
01/10/2014,P84019,VALENTINE MEDICAL CENTRE,690,3895.84,0,0
01/11/2014,P84019,VALENTINE MEDICAL CENTRE,671,3401.65,0,0
01/12/2014,P84019,VALENTINE MEDICAL CENTRE,838,4720.35,0,0
01/01/2015,P84019,VALENTINE MEDICAL CENTRE,728,3957.68,0,0
01/02/2015,P84019,VALENTINE MEDICAL CENTRE,632,3743.54,0,0
01/03/2015,P84019,VALENTINE MEDICAL CENTRE,697,4978.12,0,0
01/04/2015,P84019,VALENTINE MEDICAL CENTRE,636,3879.51,0,0
01/05/2015,P84019,VALENTINE MEDICAL CENTRE,613,4771.53,0,0
01/06/2015,P84019,VALENTINE MEDICAL CENTRE,564,3714.78,0,0
01/07/2015,P84019,VALENTINE MEDICAL CENTRE,571,3913.75,0,0
01/08/2015,P84019,VALENTINE MEDICAL CENTRE,501,3155.67,0,0
01/09/2015,P84019,VALENTINE MEDICAL CENTRE,616,4604.12,0,0
01/10/2015,P84019,VALENTINE MEDICAL CENTRE,689,4143.84,0,0
01/11/2015,P84019,VALENTINE MEDICAL CENTRE,654,4420.02,0,0
01/12/2015,P84019,VALENTINE MEDICAL CENTRE,748,4742,0,0
01/01/2016,P84019,VALENTINE MEDICAL CENTRE,677,4185.32,0,0
01/02/2016,P84019,VALENTINE MEDICAL CENTRE,681,3987.22,0,0
01/03/2016,P84019,VALENTINE MEDICAL CENTRE,752,3703.43,0,0
01/04/2016,P84019,VALENTINE MEDICAL CENTRE,681,5061.11,0,0
01/05/2016,P84019,VALENTINE MEDICAL CENTRE,614,3517.2,0,0
01/06/2016,P84019,VALENTINE MEDICAL CENTRE,619,3865.84,0,0
01/07/2016,P84019,VALENTINE MEDICAL CENTRE,623,3681.53,0,0
01/08/2016,P84019,VALENTINE MEDICAL CENTRE,533,2755.37,0,0
01/09/2016,P84019,VALENTINE MEDICAL CENTRE,584,4059.63,0,0
01/10/2016,P84019,VALENTINE MEDICAL CENTRE,544,2958.99,0,0
01/11/2016,P84019,VALENTINE MEDICAL CENTRE,738,3611.15,0,0
01/12/2016,P84019,VALENTINE MEDICAL CENTRE,661,4930.29,0,0
01/01/2017,P84019,VALENTINE MEDICAL CENTRE,680,3803.79,0,0
01/02/2017,P84019,VALENTINE MEDICAL CENTRE,506,1984.9,0,0
01/03/2017,P84019,VALENTINE MEDICAL CENTRE,616,3359.77,0,0
01/04/2017,P84019,VALENTINE MEDICAL CENTRE,498,2544.1,0,0
01/05/2017,P84019,VALENTINE MEDICAL CENTRE,551,3313.75,0,0
01/06/2017,P84019,VALENTINE MEDICAL CENTRE,603,3231.98,0,0
01/07/2017,P84019,VALENTINE MEDICAL CENTRE,542,3675.02,0,0
01/08/2017,P84019,VALENTINE MEDICAL CENTRE,559,3603.87,0,0
01/09/2017,P84019,VALENTINE MEDICAL CENTRE,583,3312.23,0,0
01/10/2017,P84019,VALENTINE MEDICAL CENTRE,567,2772.2,0,0
01/11/2017,P84019,VALENTINE MEDICAL CENTRE,707,2944.04,0,0
01/12/2017,P84019,VALENTINE MEDICAL CENTRE,653,2958.88,0,0
01/01/2018,P84019,VALENTINE MEDICAL CENTRE,699,2740.96,0,0
01/02/2018,P84019,VALENTINE MEDICAL CENTRE,526,2160.67,0,0
01/03/2018,P84019,VALENTINE MEDICAL CENTRE,558,2148.83,0,0
01/04/2018,P84019,VALENTINE MEDICAL CENTRE,584,2467.71,0,0
01/05/2018,P84019,VALENTINE MEDICAL CENTRE,549,2330.11,0,0
01/06/2018,P84019,VALENTINE MEDICAL CENTRE,481,1930.85,0,0
01/07/2018,P84019,VALENTINE MEDICAL CENTRE,509,2600.69,0,0
01/08/2018,P84019,VALENTINE MEDICAL CENTRE,525,2470.28,0,0
01/09/2018,P84019,VALENTINE MEDICAL CENTRE,505,2030.34,0,0
01/10/2018,P84019,VALENTINE MEDICAL CENTRE,591,2932.67,0,0
01/11/2018,P84019,VALENTINE MEDICAL CENTRE,516,2078.98,0,0
01/12/2018,P84019,VALENTINE MEDICAL CENTRE,548,2425.2,0,0
01/01/2019,P84019,VALENTINE MEDICAL CENTRE,632,2874.91,0,0
01/02/2019,P84019,VALENTINE MEDICAL CENTRE,547,2135.7,0,0
01/03/2019,P84019,VALENTINE MEDICAL CENTRE,571,2702.63,0,0
01/04/2019,P84019,VALENTINE MEDICAL CENTRE,506,2450.55,0,0
01/05/2019,P84019,VALENTINE MEDICAL CENTRE,508,2311.46,0,0
01/06/2019,P84019,VALENTINE MEDICAL CENTRE,434,2515.97,0,0
01/07/2019,P84019,VALENTINE MEDICAL CENTRE,506,2387.83,0,0
01/08/2019,P84019,VALENTINE MEDICAL CENTRE,462,2596.49,0,0
01/09/2019,P84019,VALENTINE MEDICAL CENTRE,442,2608.84,0,0
01/10/2014,P84020,PEEL HALL MEDICAL CENTRE,564,2851.24,0,0
01/11/2014,P84020,PEEL HALL MEDICAL CENTRE,502,2533.89,0,0
01/12/2014,P84020,PEEL HALL MEDICAL CENTRE,739,2920.61,0,0
01/01/2015,P84020,PEEL HALL MEDICAL CENTRE,569,2454.43,0,0
01/02/2015,P84020,PEEL HALL MEDICAL CENTRE,505,2880.64,0,0
01/03/2015,P84020,PEEL HALL MEDICAL CENTRE,619,3211.74,0,0
01/04/2015,P84020,PEEL HALL MEDICAL CENTRE,503,2600.25,0,0
01/05/2015,P84020,PEEL HALL MEDICAL CENTRE,479,3194.78,0,0
01/06/2015,P84020,PEEL HALL MEDICAL CENTRE,520,3315.4,0,0
01/07/2015,P84020,PEEL HALL MEDICAL CENTRE,481,3187.02,0,0
01/08/2015,P84020,PEEL HALL MEDICAL CENTRE,427,2925.75,0,0
01/09/2015,P84020,PEEL HALL MEDICAL CENTRE,479,2264.74,0,0
01/10/2015,P84020,PEEL HALL MEDICAL CENTRE,551,2364.66,0,0
01/11/2015,P84020,PEEL HALL MEDICAL CENTRE,532,2939.17,0,0
01/12/2015,P84020,PEEL HALL MEDICAL CENTRE,530,2522.7,0,0
01/01/2016,P84020,PEEL HALL MEDICAL CENTRE,446,2344.4,0,0
01/02/2016,P84020,PEEL HALL MEDICAL CENTRE,522,2311.05,0,0
01/03/2016,P84020,PEEL HALL MEDICAL CENTRE,554,3027.45,0,0
01/04/2016,P84020,PEEL HALL MEDICAL CENTRE,470,2785.21,0,0
01/05/2016,P84020,PEEL HALL MEDICAL CENTRE,442,2268.33,0,0
01/06/2016,P84020,PEEL HALL MEDICAL CENTRE,410,2009.8,0,0
01/07/2016,P84020,PEEL HALL MEDICAL CENTRE,449,2378.51,0,0
01/08/2016,P84020,PEEL HALL MEDICAL CENTRE,396,1908,0,0
01/09/2016,P84020,PEEL HALL MEDICAL CENTRE,452,2151.43,0,0
01/10/2016,P84020,PEEL HALL MEDICAL CENTRE,489,2586.71,0,0
01/11/2016,P84020,PEEL HALL MEDICAL CENTRE,529,3127.21,0,0
01/12/2016,P84020,PEEL HALL MEDICAL CENTRE,526,2849.66,0,0
01/01/2017,P84020,PEEL HALL MEDICAL CENTRE,505,2446.69,0,0
01/02/2017,P84020,PEEL HALL MEDICAL CENTRE,501,2402.43,0,0
01/03/2017,P84020,PEEL HALL MEDICAL CENTRE,564,2967.11,0,0
01/04/2017,P84020,PEEL HALL MEDICAL CENTRE,400,2118.76,0,0
01/05/2017,P84020,PEEL HALL MEDICAL CENTRE,453,2847.85,0,0
01/06/2017,P84020,PEEL HALL MEDICAL CENTRE,447,2410.7,0,0
01/07/2017,P84020,PEEL HALL MEDICAL CENTRE,365,1667.35,0,0
01/08/2017,P84020,PEEL HALL MEDICAL CENTRE,427,2180.04,0,0
01/09/2017,P84020,PEEL HALL MEDICAL CENTRE,438,2337.88,0,0
01/10/2017,P84020,PEEL HALL MEDICAL CENTRE,536,1874.38,0,0
01/11/2017,P84020,PEEL HALL MEDICAL CENTRE,506,2086.72,0,0
01/12/2017,P84020,PEEL HALL MEDICAL CENTRE,532,2564.61,0,0
01/01/2018,P84020,PEEL HALL MEDICAL CENTRE,606,2485.24,0,0
01/02/2018,P84020,PEEL HALL MEDICAL CENTRE,475,2735.17,0,0
01/03/2018,P84020,PEEL HALL MEDICAL CENTRE,480,2371.99,0,0
01/04/2018,P84020,PEEL HALL MEDICAL CENTRE,428,1896.67,0,0
01/05/2018,P84020,PEEL HALL MEDICAL CENTRE,406,1554.78,0,0
01/06/2018,P84020,PEEL HALL MEDICAL CENTRE,367,1839.24,0,0
01/07/2018,P84020,PEEL HALL MEDICAL CENTRE,348,2522.11,0,0
01/08/2018,P84020,PEEL HALL MEDICAL CENTRE,350,1878.41,0,0
01/09/2018,P84020,PEEL HALL MEDICAL CENTRE,383,1575.2,0,0
01/10/2018,P84020,PEEL HALL MEDICAL CENTRE,458,2238.27,0,0
01/11/2018,P84020,PEEL HALL MEDICAL CENTRE,472,2847.36,0,0
01/12/2018,P84020,PEEL HALL MEDICAL CENTRE,468,2383.62,0,0
01/01/2019,P84020,PEEL HALL MEDICAL CENTRE,500,2820.28,0,0
01/02/2019,P84020,PEEL HALL MEDICAL CENTRE,433,2216.48,0,0
01/03/2019,P84020,PEEL HALL MEDICAL CENTRE,406,2333.94,0,0
01/04/2019,P84020,PEEL HALL MEDICAL CENTRE,371,1959.47,0,0
01/05/2019,P84020,PEEL HALL MEDICAL CENTRE,372,1748.48,0,0
01/06/2019,P84020,PEEL HALL MEDICAL CENTRE,348,2200.11,0,0
01/07/2019,P84020,PEEL HALL MEDICAL CENTRE,410,2686.14,0,0
01/08/2019,P84020,PEEL HALL MEDICAL CENTRE,369,2610.82,0,0
01/09/2019,P84020,PEEL HALL MEDICAL CENTRE,388,2110.01,0,0
01/10/2014,P84021,THE MAPLES MEDICAL CENTRE,518,2482.11,0,0
01/11/2014,P84021,THE MAPLES MEDICAL CENTRE,489,2452.49,0,0
01/12/2014,P84021,THE MAPLES MEDICAL CENTRE,630,3359.05,0,0
01/01/2015,P84021,THE MAPLES MEDICAL CENTRE,541,2589.15,0,0
01/02/2015,P84021,THE MAPLES MEDICAL CENTRE,504,3358.63,0,0
01/03/2015,P84021,THE MAPLES MEDICAL CENTRE,466,2518.03,0,0
01/04/2015,P84021,THE MAPLES MEDICAL CENTRE,462,2743.46,0,0
01/05/2015,P84021,THE MAPLES MEDICAL CENTRE,361,2082.32,0,0
01/06/2015,P84021,THE MAPLES MEDICAL CENTRE,388,2056.76,0,0
01/07/2015,P84021,THE MAPLES MEDICAL CENTRE,565,3119.11,0,0
01/08/2015,P84021,THE MAPLES MEDICAL CENTRE,345,1761.75,0,0
01/09/2015,P84021,THE MAPLES MEDICAL CENTRE,409,1765.4,0,0
01/10/2015,P84021,THE MAPLES MEDICAL CENTRE,409,1852.05,0,0
01/11/2015,P84021,THE MAPLES MEDICAL CENTRE,390,1663.37,0,0
01/12/2015,P84021,THE MAPLES MEDICAL CENTRE,469,2290.91,0,0
01/01/2016,P84021,THE MAPLES MEDICAL CENTRE,458,2674.23,0,0
01/02/2016,P84021,THE MAPLES MEDICAL CENTRE,528,2074.45,0,0
01/03/2016,P84021,THE MAPLES MEDICAL CENTRE,583,2258.53,0,0
01/04/2016,P84021,THE MAPLES MEDICAL CENTRE,484,2898.05,0,0
01/05/2016,P84021,THE MAPLES MEDICAL CENTRE,434,2585.26,0,0
01/06/2016,P84021,THE MAPLES MEDICAL CENTRE,428,2097.55,0,0
01/07/2016,P84021,THE MAPLES MEDICAL CENTRE,507,2633.49,0,0
01/08/2016,P84021,THE MAPLES MEDICAL CENTRE,472,2130.47,0,0
01/09/2016,P84021,THE MAPLES MEDICAL CENTRE,547,2210.24,0,0
01/10/2016,P84021,THE MAPLES MEDICAL CENTRE,567,2753.59,0,0
01/11/2016,P84021,THE MAPLES MEDICAL CENTRE,593,2462.03,0,0
01/12/2016,P84021,THE MAPLES MEDICAL CENTRE,599,2500.68,0,0
01/01/2017,P84021,THE MAPLES MEDICAL CENTRE,581,2824.12,0,0
01/02/2017,P84021,THE MAPLES MEDICAL CENTRE,516,2204.11,0,0
01/03/2017,P84021,THE MAPLES MEDICAL CENTRE,507,2626.83,0,0
